PortfolioID,AnnualReturn,Volatility,Sharpe,ETFs,Weights
94,0.11489489343673895,0.16056729720335056,0.7155560032329014,"SPY,EWW,FLPSX,IJS,QQQ,VTI,VBIRX,TGINX,VVIAX,MACSX","0.09409676115480384,0.1721817611890576,0.08023345326576037,0.0456804210536791,0.10541111991548262,0.15622573592751657,0.0456476137031678,0.09883565578541653,0.10551810284239924,0.09616937516271643"
95,0.10836966304282529,0.1919598626176321,0.5645433454945139,"EWG,SPY,TGINX,EWU,IJS,VTSAX,MACSX,IJT,FEMKX,SWSSX,MDY","0.15996087784163457,0.012540189308140746,0.05222657290994831,0.1221501384262491,0.11215964423032088,0.13149858872565523,0.03666661927862874,0.11915217410915276,0.12816733065708083,0.09071991410290677,0.034757950410281985"
96,0.1296089772149259,0.17486041983219683,0.7412139198756582,"EFA,EWW,TGINX,VGSLX,VTRIX,QQQ,YACKX,MACSX","0.12417431015885057,0.19071181079230407,0.025545673307354397,0.03781235312496487,0.25265601403590465,0.015440018953958454,0.2594318944043886,0.0942279252222743"
97,0.12634944425991473,0.2031637328721362,0.6219094445337566,"VGENX,MASKX,FEMKX,EWG,QQQ,IWM,SLYV,VTRIX,IJT,IVV,JUEAX","0.14614710491196237,0.054355138127527486,0.05534129190045639,0.13549844428396732,0.12540953926994175,0.10909454423364255,0.1005120035660633,0.1444392732328654,0.0005253813740768742,0.033543486960016,0.09513379213948052"
98,0.13902004650832964,0.20091824920601187,0.6919234417864412,"SWSSX,EWG,MDY,EWU,IWM,FLPSX,VVIAX,JUEAX,IJS","0.10845458127096129,0.048121477780970465,0.1813495520040834,0.020506537735590344,0.010572476089804215,0.2638406296882512,0.09513501995975111,0.0877877268251173,0.18423199864547057"
99,0.12926924228766126,0.17133890414155908,0.7544652099610714,"VTI,YACKX,IJS,EFA,SWSSX,TGINX,SWPPX,EWW,VGENX,MASKX,EWU,FLPSX","0.045654324807533765,0.1536353292106122,0.11226077631106096,0.03411199754352434,0.16594508358048637,0.14522244339013715,0.016794684007786217,0.08904158658252974,0.062370512523802636,0.011649572801410765,0.06281345479914491,0.10050023444197088"
100,0.11333515317766003,0.21209545732811347,0.5343591730129778,"IVV,MDY,VTRIX,IJS","0.22921156767389625,0.3043178658684903,0.04085917550860617,0.42561139094900724"
101,0.11983733416667537,0.19685937489277877,0.6087458838673335,"VVIAX,VFIAX,SLYV,SWSSX,IJT,FEMKX","0.07790838455674196,0.13851847837491868,0.14503027759613157,0.16174244273580787,0.07640752441568714,0.4003928923207128"
102,0.12304046306069212,0.20351580440800493,0.6045744870704132,"IJT,VTI,MDY,FEMKX,VGENX,SLYV","0.23548257528156635,0.08709431983286933,0.19452282383637715,0.24856948996959544,0.222975921887761,0.011354869191830758"
103,0.12039294029724305,0.19659093950222195,0.6124033009969023,"SPY,VTRIX,MACSX,VGSLX,IVV,YACKX,JUEAX,MDY,SWSSX,EWW,EWG,VTI","0.11417517453281875,0.11566264985317928,0.06896589715291332,0.14755685120152162,0.02323553457671142,0.007625337137708812,0.08720280937659576,0.07690169436989085,0.14192068087793241,0.010048306764827628,0.15656404547413388,0.050141018681766306"
104,0.12889952230819549,0.18489585305767856,0.6971466378317586,"IWM,VGENX,MASKX,VTSAX,FLPSX,MDY,JUEAX,FEMKX,MACSX,VFIAX","0.13269882744520362,0.12681627074746382,0.0907899661566282,0.05004138872190585,0.05204341692504957,0.20915208813269798,0.06205600787458316,0.007835874374811123,0.21144170502478252,0.05712445459687423"
105,0.10289508613024509,0.17715226982863072,0.5808284942088592,"SLYV,VTI,VBIRX,EWG","0.24244189223704546,0.5250623128390481,0.110124169695622,0.12237162522828435"
106,0.11172200047726585,0.19401913154067424,0.5758298142564586,"SPY,VGSLX,EWG,VTI,IJT,VVIAX,IVV,VTRIX,VGENX,TGINX","0.18151029629966606,0.061547419842391336,0.11246532428162616,0.179213783354072,0.17974331473000615,0.004924933864752889,0.09198364429675089,0.14963971459551234,0.031387123645407196,0.007584445089815043"
107,0.12469905844874096,0.17375642562025093,0.7176658820162076,"VGENX,VFIAX,QQQ,VBIRX,SLYV,IJS,MACSX,JUEAX,EWU,VGSLX","0.10448066802516993,0.13414181234828387,0.12518873011663365,0.06554867367432449,0.14175840066445863,0.028377989090627272,0.13921596365389968,0.1462816068316446,0.01981628585003805,0.09518986974491984"
108,0.11035079720087805,0.20015469464445654,0.5513275489086027,"IVV,YACKX,SPY,IJS,EFA,VGSLX,VFIAX","0.11016388736819928,0.015353315599098551,0.2273074686164946,0.03972516546653025,0.18691702595106283,0.26582659871305786,0.15470653828555664"
109,0.11670855438053299,0.19575418786053733,0.5961995278674731,"VGENX,VTSAX,IJS,EWU,IVV,VVIAX,EFA,FLPSX,MACSX,VGSLX,MASKX,EWG","0.13468875903247027,0.049919206821232784,0.029003254653569833,0.06860258054355219,0.13907981304764017,0.1303049461373351,0.05926955485174498,0.016400627589410244,0.07034962381293132,0.11192026619234902,0.10671360640313518,0.08374776091462888"
110,0.13617679022072274,0.1934025311619616,0.7041106928775603,"YACKX,FLPSX,IJT,VGSLX,QQQ,VTSAX,VTRIX,IWM","0.12260340552601971,0.09837740693696592,0.18256429636103197,0.08242254507013094,0.1552672778029109,0.16701129989543315,0.08513675134097033,0.106617017066537"
111,0.1223392300409726,0.1471549840801624,0.8313631427823643,"YACKX,SLYV,VBIRX,JUEAX,IJT,VGENX,SWPPX,IVV","0.23563220785323574,0.038309566354356006,0.2100216996163434,0.06108521373488736,0.050377046277183736,0.2043233348389487,0.01137136101480523,0.18887957031023983"
112,0.1104459604464694,0.1852374677623812,0.5962398524479248,"VGSLX,MASKX,VTSAX,JUEAX,VFIAX,SLYV,TGINX,VTRIX,EWU,FEMKX,MACSX","0.10774899012270417,0.11905427077747932,0.06994032482278134,0.02085722712966382,0.1422872324869467,0.13768599121178873,0.07322333828936241,0.0741338947180029,0.14623162109023569,0.09733860196175251,0.011498507389282436"
113,0.11487456899374157,0.1693640837148879,0.6782699523656063,"MACSX,VGENX,QQQ,EWU,MDY,IWM,IJT,VBIRX,IJS,JUEAX,SLYV","0.13551993724482087,0.080344084475215,0.1260063113144353,0.12215389258815318,0.10922186351974258,0.09998959047023452,0.05978294192299237,0.1011659758540298,0.01525521814330629,0.10418266159423101,0.04637752287283924"
114,0.11192178674096598,0.16578254302584333,0.6751120154039308,"EWW,SWPPX,VFIAX,EWU,MACSX,SWSSX,FEMKX,VTRIX,TGINX,QQQ","0.22753359197965106,0.09802940889942628,0.040530472187907535,0.03137598778941288,0.15072924283082398,0.0947689191657978,0.12315679341558318,0.06230807817344475,0.13584392721538016,0.03572357834257223"
115,0.09994713167149838,0.16919370689823562,0.5907260589284993,"TGINX,FEMKX,IJS,VTI,QQQ,VVIAX,VTRIX,EWU,EFA,IJT","0.14301250646053953,0.08933385667572932,0.07851832454488417,0.09802450112098185,0.027511085283615032,0.07352652879567705,0.16032869225004223,0.07802544649267106,0.13932585187626673,0.1123932064995931"
116,0.11372225099680669,0.2212151122000158,0.5140799372421835,"VGSLX,IVV,SPY,IJS","0.08751377337124318,0.0028966053537750457,0.23539305427506949,0.6741965669999123"
117,0.11255663001666705,0.1996123643641596,0.5638760423243431,"VGSLX,VTI,VFIAX,FEMKX,IJS,FLPSX,IWM,MDY,EWU","0.10280986693502427,0.003787913026283034,0.20889900723868887,0.16938173855223526,0.1571452586322044,0.015890763798669244,0.021719369111744376,0.208803164037288,0.11156291866786242"
118,0.11860318232868021,0.20455325537744237,0.5798156676110249,"SPY,EWG,EWW,VFIAX,FLPSX","0.05030892959798844,0.2775779250458836,0.23445358680780343,0.3312472132331627,0.1064123453151619"
119,0.11385270300042404,0.16455904654275355,0.6918653540621016,"QQQ,VTRIX,FLPSX,SWSSX,IVV,SPY,EWW,MASKX,EWU,TGINX,VBIRX","0.030727081304576027,0.038630014425153715,0.16488417769633493,0.006207996297636229,0.1667573748612441,0.15920181837583905,0.1181575918862452,0.04589173279661307,0.131734022830864,0.04894160768376091,0.08886658184173288"
120,0.12795999979015707,0.17237402192396756,0.7423392362835215,"MDY,JUEAX,VFIAX,VGSLX,YACKX,TGINX,VTSAX","0.1432340595503725,0.17102262820947806,0.14729648075828713,0.15619665544018474,0.1526737554890874,0.1259004553788691,0.10367596517372102"
121,0.12521534800436396,0.19392460290861058,0.6456908825713737,"EWU,VGENX,JUEAX,FLPSX,VFIAX,FEMKX,VTSAX,IWM,VGSLX","0.2009264793932947,0.07405136738844235,0.09605112490632821,0.14101683789682734,0.08242495291255776,0.11622285332313041,0.09607598312456433,0.19192783286775325,0.0013025681871016298"
122,0.12121228572530265,0.18666921312446985,0.6493426725085034,"VTI,MASKX,VVIAX,VBIRX,JUEAX,EWW,IJT,SWPPX","0.007806127058375846,0.10946215312283875,0.19926281377474325,0.0643581604684279,0.19578015065834092,0.14666078965914583,0.08513402930843605,0.19153577594969134"
123,0.10947469535489533,0.18679864729737514,0.5860572168952406,"EWU,TGINX,IWM,MDY,VTRIX,IJS,SWPPX,IJT,IVV,SPY,VGSLX,VGENX","0.0912296824749901,0.04543627146609737,0.01707818554503683,0.09388105078261348,0.09119576021005005,0.0726796517980729,0.1592886172643164,0.052064534933984566,0.11734488448786126,0.16439704580049547,0.01970292125150474,0.075701393984977"
124,0.11936621903450526,0.20269155339212344,0.5889057389756223,"VGSLX,SLYV,MDY,IJT,YACKX,IJS,EWU,VGENX,FEMKX,IVV,SPY","0.1533474829192384,0.1468547929453283,0.15118155833439126,0.07083033521961746,0.0274466372021443,0.047557221811701765,0.01452381018533036,0.07661626200143254,0.10853076749017045,0.08181979528880104,0.12129133660184416"
125,0.09981051812086413,0.16784615970161415,0.5946547618265482,"MDY,EWU,VTI,SWSSX,QQQ,TGINX,VVIAX","0.08253743100349878,0.20227730986100434,0.14922840221652517,0.15046773932140078,0.010140143619673907,0.17891307247555804,0.22643590150233897"
126,0.10423758181870116,0.20396627512329177,0.5110530246026826,"SWSSX,JUEAX,VFIAX,EWU,EFA","0.1758729146635911,0.09926240648994773,0.042267797033422476,0.36138626106458344,0.3212106207484553"
127,0.13116991543173598,0.19652753374386694,0.667437854294192,"SWPPX,SPY,VGSLX,QQQ,JUEAX","0.2415330370412622,0.2608235219461442,0.13166714161073,0.09272105676946513,0.27325524263239837"
128,0.12371607118363913,0.19749776076807476,0.6264175892552076,"VFIAX,VVIAX,IJS,IWM,SWSSX,YACKX,JUEAX,VTRIX,EFA,VTSAX,FEMKX","0.11602829722272735,0.05684286274235005,0.0630986621324463,0.1568020548791999,0.1455816215729866,0.028187747720918335,0.12029713997073349,0.06076478837755298,0.06280850131817338,0.0423152266245055,0.147273097438406"
129,0.0870652104574488,0.13085418206659885,0.6653605492955247,"VFIAX,SLYV,MDY,VGENX,VBIRX","0.23451455800174795,0.004460240707218928,0.286687771312675,0.12421177525596201,0.35012565472239604"
130,0.11243828308801533,0.15887447026047652,0.707717752913174,"EWG,YACKX,SPY,SWSSX,IVV,EWW,VBIRX","0.1534868827615889,0.1944250943403161,0.10932408093853359,0.029785306291758486,0.20393771674275385,0.14375629472696583,0.16528462419808318"
131,0.10381760533896701,0.16006532391412662,0.6485952284997347,"YACKX,EFA,MACSX,VBIRX,MDY,VVIAX,EWW,VTRIX,SWSSX,IWM","0.05074101216754257,0.13625672327684862,0.11394593460146991,0.1280765831762077,0.11903586494520367,0.13359432425120965,0.07174371361730089,0.09250153474472089,0.05627417227605306,0.09783013694344309"
132,0.11795106718448743,0.2054651545523198,0.5740684713254007,"EWU,JUEAX,VTRIX,SWSSX,VGENX","0.19005416615210302,0.04528584540523865,0.40804090265456633,0.04140401882287907,0.31521506696521295"
133,0.13585905147043756,0.1852609938402141,0.7333386734803697,"FLPSX,EWG,EWW,VFIAX,TGINX,FEMKX","0.38255084128574185,0.2819915613282335,0.014436053429135483,0.17258357126282273,0.042837357396007025,0.1056006152980596"
134,0.12919772387842438,0.20297942263140636,0.6365065098891163,"EFA,EWG,QQQ,JUEAX","0.3060391335044969,0.11922727881318534,0.3184639129106471,0.2562696747716707"
135,0.12151151580878977,0.17353967236377246,0.7001944521024467,"SWSSX,VFIAX,SPY,JUEAX,VTRIX,MACSX,EWG","0.13194351276106092,0.08027932975280422,0.11988063575255613,0.11361714835913292,0.12144416968414581,0.2728312601818164,0.1600039435084835"
136,0.09878944032311313,0.1660262783198932,0.5950229163889909,"SWPPX,VGSLX,EWG,VGENX,EWU,SLYV,SWSSX,FEMKX,SPY,VBIRX","0.05129724150665611,0.17398333123383072,0.1647749196053994,0.05775882549143718,0.012518862086877887,0.011444281403486469,0.1604452030875843,0.025962175785049238,0.12915208543753715,0.21266307436214169"
137,0.12047213995719037,0.19654384063401287,0.612953016327402,"QQQ,JUEAX,IVV,VVIAX,VGSLX,EWG,VTI,SWPPX","0.011099058500181244,0.19509549805481077,0.135194717167388,0.20904702956810572,0.11301006958432261,0.12559227670120965,0.01836806734423318,0.19259328307974888"
138,0.12190380840538881,0.20606124129912673,0.5915901876395492,"SWPPX,IJS,EWU,VGENX,SWSSX,SLYV,SPY,FLPSX","0.14690338513773504,0.1889840367912231,0.1228502150964108,0.1305381696765007,0.05209581201703378,0.23923501811008505,0.0393802359804564,0.08001312719055519"
139,0.12454738098762008,0.21319994279923962,0.5841811182139974,"VGSLX,IJT,QQQ,MDY,VGENX,SPY","0.21379111084884583,0.2330844978925748,0.21749868070358672,0.26687682552230246,0.02422333607661322,0.044525548956077084"
140,0.12599453816505118,0.19454685552820616,0.6476308127570019,"EWW,EFA,IWM,EWU,MASKX,IJT,JUEAX,EWG,VTRIX,YACKX,VVIAX","0.09075564215710467,0.12208522704226442,0.08874238575039806,0.09674082864493984,0.06843922284736285,0.12786169548111265,0.11846744188540641,0.019654316350559503,0.09463247446750656,0.1385846243794762,0.03403614099386873"
141,0.11535653608646006,0.19576497678317298,0.5892603364606307,"EWU,QQQ,IJS,FEMKX,VFIAX,VGSLX,VTI","0.11214736706556266,0.11191342865661126,0.10899265214694129,0.16822470071640488,0.17658849248831207,0.15049508358559457,0.1716382753405733"
142,0.09820202732642579,0.16516656861947399,0.5945635860043366,"VGSLX,EWW,MDY,VFIAX,SLYV,VBIRX,VTI,VVIAX","0.17547403608698867,0.06990324352816667,0.014987666013314725,0.20817594496502917,0.20577298431033741,0.19672447144081412,0.10507715768671233,0.023884495968637013"
143,0.13716692946126438,0.1928676115422292,0.7111973252763131,"VGSLX,JUEAX,VTRIX,EWW,YACKX,SPY,QQQ,EWU,IJT","0.07052041753239525,0.155927367643775,0.015761143298786657,0.15027175972049187,0.14703207045293976,0.09043303717697496,0.19355998477171202,0.12923999784779464,0.04725422155512987"
144,0.07464012444386417,0.09821348763767009,0.7599783516417528,"VGSLX,VFIAX,VBIRX,IVV,TGINX","0.0015638829767974254,0.31029283783694134,0.3299964558956338,0.1867173484268866,0.17142947486374085"
145,0.12441100609857443,0.1604615494619754,0.7753321996186764,"VBIRX,IWM,EFA,SLYV,JUEAX,VTSAX,VTRIX,EWU,YACKX,FLPSX","0.12037243710176396,0.055151469981485755,0.1659235059995996,0.10240508993656962,0.05521457360747122,0.1519265677161619,0.040503376057530995,0.005669601378249507,0.16851177873576564,0.1343215994854019"
146,0.1327073234119225,0.1686590741914481,0.7868377319638546,"EFA,FLPSX,MACSX,SPY,YACKX,SWPPX,TGINX,VGSLX,IVV","0.07010330122794511,0.14346493877655506,0.07714439293140629,0.053238727585144675,0.17400232512060224,0.09885380755708736,0.07205220128979094,0.2140154669973089,0.09712483851415944"
147,0.07452088774060477,0.12912297095339872,0.5771311424324322,"VTI,TGINX,EWU,IJS,VBIRX","0.03318109258619224,0.15626158861229006,0.2723053583263195,0.2856068493773913,0.25264511109780685"
148,0.13488823090679788,0.1980804294922042,0.6809770720539893,"VTI,SLYV,EWW,FEMKX,IVV,MASKX,MDY,YACKX,JUEAX,IWM,FLPSX,EWG","0.10509284603337132,0.1519869881462581,0.1431913119010967,0.08684992289728358,0.027038520596337705,0.05211750554446931,0.022106495432381603,0.0631583858009377,0.17642293535494952,0.11017798519439231,0.05345884598866202,0.008398257109860188"
149,0.1106410316900207,0.20206610203845213,0.5475487010135242,"VGSLX,IJS,EWU,FEMKX","0.20123025316805465,0.15631305203949714,0.18930196734063037,0.45315472745181784"
150,0.10538593222731168,0.20823668245466828,0.5060872608276089,"EWG,VTI,SWSSX,MDY,EFA","0.29623443385831105,0.23449592281007012,0.058769971913686235,0.1966163170732928,0.21388335434463981"
151,0.12697216235544856,0.17684750710083375,0.717975415299761,"VFIAX,EWG,VTRIX,FLPSX,SPY,VTI,TGINX,MACSX,EFA,EWU,JUEAX","0.09142762331575358,0.057995420440432766,0.08122309015612413,0.19695200970131607,0.0007963837927359368,0.18055939084576067,0.008628461898540815,0.09469089141062281,0.19450558130210055,0.0017923962481701864,0.09142875088844248"
152,0.13352212532326582,0.1929496208829405,0.6920051188090782,"VFIAX,VGENX,VGSLX,JUEAX,IJT,MASKX,EWU,FLPSX,YACKX","0.034361334207283586,0.06815863553372338,0.04202474543608675,0.033453807080701926,0.26112869978257963,0.054523411059068584,0.2338748477210743,0.11362223137450164,0.15885228780498015"
153,0.11092285535881967,0.16800078785429734,0.6602519950979048,"SPY,VBIRX,QQQ,EWG,VTI,EFA,EWW,TGINX,VGSLX,IJT,YACKX","0.17005603129029323,0.024460220756200076,0.031694508462681195,0.03479452889530271,0.01252021370281459,0.11832047269414582,0.16315445497866393,0.14071487744288078,0.055059552276267444,0.14612067206200513,0.10310446743874513"
154,0.12375016175826728,0.18200473898396555,0.6799282395013327,"FLPSX,IJS,IJT,VTI,SPY,VBIRX,MDY,VTRIX,VGENX,FEMKX,YACKX,IWM","0.0075592446861734155,0.0602128362943823,0.09698631160999016,0.04441426386001675,0.1537944635017362,0.03268428501994745,0.10809550153749535,0.11202304053417209,0.10609797842089419,0.15259864151779745,0.12150842241854828,0.004025010598846331"
155,0.08740444229442379,0.16901758465678024,0.5171322408370336,"EWU,VBIRX,VVIAX,EWG,IWM,YACKX","0.24866269692444185,0.2073370224168422,0.054812788619588645,0.352122426228224,0.05700912371230871,0.08005594209859448"
156,0.12970730902785285,0.1963333594364638,0.6606483452437839,"IJT,IVV,VVIAX,MDY,IJS,FLPSX,VTI","0.08500256421741584,0.10803417932318211,0.04538783747347079,0.20175232249552236,0.14634140099711093,0.21426420635386426,0.19921748913943374"
157,0.11894638453101837,0.20765251974442595,0.572814549408863,"VTSAX,SLYV,MASKX,VTRIX","0.18196321972994406,0.4325792531299194,0.1747755159499037,0.21068201119023292"
158,0.10429511760531043,0.15065093556705875,0.6922965145403023,"JUEAX,VVIAX,EWW,MACSX,SWPPX,VBIRX,EWU,VTI,VTSAX,QQQ,MASKX","0.011817908272297038,0.1708503155015301,0.1609343807384891,0.15980797809541422,0.06844342171428007,0.15669633922250015,0.017932307539805764,0.04870776011740692,0.10651776395297662,0.072510669787143,0.025781155058156948"
159,0.13296758906472267,0.18816728667518037,0.7066456205762005,"JUEAX,IJT,VGENX,TGINX","0.29544418396452765,0.31450711970711825,0.2734866682751823,0.11656202805317172"
160,0.12887614935725863,0.20418291933167873,0.6311798742964866,"MASKX,IVV,VGSLX,JUEAX,FLPSX,EWU","0.16441822499042244,0.23400134129898748,0.266145007293281,0.09115696523985052,0.11861397254925718,0.1256644886282012"
161,0.1251484454090381,0.19275765415537932,0.6492527933970271,"FLPSX,MDY,EWW,EFA,VTRIX,VTSAX,VTI,EWU,SPY,IWM,QQQ,VGENX","0.15344319990371103,0.01823899822161974,0.1556640159955398,0.04774291659520347,0.17842093002712642,0.07465787606520875,0.03952379557108632,0.06000060910236478,0.11904517704153057,0.043635213623625456,0.022680113286206394,0.08694715456677726"
162,0.11499886307548746,0.1978998281221742,0.5810963261903012,"SLYV,VTSAX,SWPPX,VFIAX,MDY,QQQ,EFA,EWU,IJS,EWG,JUEAX,SPY","0.12439185189279736,0.035940087539949005,0.11732072069023025,0.15159348114037766,0.06207923373225588,0.028014112523078852,0.14353488508643758,0.05872880401473226,0.02564203096092469,0.10750246149409666,0.13600505441973484,0.00924727650538489"
163,0.12085510293199594,0.18211485626332308,0.6636202307254353,"IVV,JUEAX,VTSAX,IJS,MACSX,EWU,VGSLX,VTRIX,SWPPX,FEMKX","0.06692037964306176,0.14777034631147118,0.14644061027881927,0.052316791966034386,0.09821105478996942,0.020700225755343332,0.11284896635037821,0.16270330832702373,0.15646077135252903,0.03562754522536959"
164,0.12159651422038284,0.16854130339051585,0.7214641857767033,"EWW,MDY,EWG,YACKX,IWM,VBIRX,TGINX,VTSAX,SWPPX,FLPSX,FEMKX,SPY","0.06842006958571903,0.11311394630965999,0.011805665844210746,0.08943873275085747,0.11318956484571888,0.022588943071838136,0.09593800662786187,0.04520064713659039,0.0866176755513769,0.10782344518378374,0.14316551438025743,0.10269778871212537"
165,0.12867250821445722,0.19807550216016834,0.6496134393763128,"EFA,JUEAX,IVV,SWPPX,VGSLX,FLPSX,MASKX,MDY,FEMKX,VFIAX","0.09316327186840768,0.17353236618460685,0.05696525252556029,0.037608984450597745,0.23197660408630888,0.07330954183208083,0.03565415449207294,0.10118328501949998,0.13996211094944483,0.05664442859142003"
166,0.11431255894300894,0.19361641504256186,0.590407372834995,"MACSX,EFA,MDY,VTI,VFIAX,QQQ,IWM,EWG,VGSLX,IJT","0.12559284940582527,0.07564806883899704,0.0807810970799131,0.11938777340019122,0.06571008196466546,0.08440033343910287,0.12522038390957166,0.12708290982336995,0.1179021263654987,0.07827437577286463"
167,0.11189646447232927,0.1732238649621361,0.6459644835703672,"SPY,VTSAX,MASKX,IJS,EWU,FLPSX,MACSX","0.1118540018745665,0.1880590515895615,0.07510664445725901,0.06648530930621716,0.272611646347724,0.03999476060505519,0.24588858581961678"
168,0.1075242795728173,0.20040184598232832,0.5365433588984949,"SWSSX,IVV,SWPPX,VGSLX,EFA","0.11814893171232335,0.11305352104818556,0.20484663205732223,0.17704299232974835,0.38690792285242054"
